health_zone,province,horizon,was_active_before,p_case_invasion,p_case_lo,p_case_hi,p_median,rank_med,rank_lo,rank_hi,mu_forecast,rr_nat,rr_nat_rank,rr01_nat,rr_ituri,rr_ituri_rank,rr_nordkivu,rr_nordkivu_rank,rr_hautuele,rr_hautuele_rank,V,priority,priority_rank,surveillance_gap,healthcare_gap,access_gap,social_vulnerability,healthcare_travel_min,method
Basankusu,Equateur,2,FALSE,0.0011,9e-4,0.0014,0.0011,284,283,285,0.0011,0.0569,284,0.0014,NA,NA,NA,NA,NA,NA,0.6844,0.0034,203,0.9517,0.8629,0,0.9228,0,Bayes-M10-med
Bolomba,Equateur,2,FALSE,0.0011,8e-4,0.0014,0.0011,292,290,295,0.0011,0.0554,292,0.0013,NA,NA,NA,NA,NA,NA,0.6163,0.003,218,0.9575,0.8533,0,0.6544,0,Bayes-M10-med
Kambove,Haut-Katanga,2,FALSE,0.0011,9e-4,0.0014,0.0011,281,281,282,0.0011,0.058,281,0.0014,NA,NA,NA,NA,NA,NA,0.306,0.0016,311,0.4247,0.6236,0,0.1757,0,Bayes-M10-med
Kapolowe,Haut-Katanga,2,FALSE,0.0011,9e-4,0.0014,0.0011,285,284,287,0.0011,0.0566,285,0.0013,NA,NA,NA,NA,NA,NA,0.3026,0.0015,320,0.5579,0.444,0,0.2085,0,Bayes-M10-med
Kisanga,Haut-Katanga,2,FALSE,0.0011,8e-4,0.0014,0.0011,295,286,299,0.0011,0.0551,294,0.0013,NA,NA,NA,NA,NA,NA,0.1081,5e-4,418,0.1293,0.2008,0,0.1023,0,Bayes-M10-med
Ndjoko Mpunda,Kasaï,2,FALSE,0.0011,8e-4,0.0014,0.0011,294,293,295,0.0011,0.0551,295,0.0013,NA,NA,NA,NA,NA,NA,0.333,0.0016,302,0.3977,0.2915,0,0.6429,0,Bayes-M10-med
Kamonia,Kasaï,2,FALSE,0.0011,8e-4,0.0014,0.0011,290,288,291,0.0011,0.0556,290,0.0013,NA,NA,NA,NA,NA,NA,0.14,7e-4,407,0.3707,0.11,0,0.0792,0,Bayes-M10-med
Katoka,Kasaï-Central,2,FALSE,0.0011,9e-4,0.0014,0.0011,280,278,282,0.0011,0.0585,280,0.0014,NA,NA,NA,NA,NA,NA,0.2645,0.0014,333,0.1216,0.473,0,0.4633,0,Bayes-M10-med
Muetshi,Kasaï-Central,2,FALSE,0.0011,8e-4,0.0014,0.0011,293,291,294,0.0011,0.0552,293,0.0013,NA,NA,NA,NA,NA,NA,0.4792,0.0023,256,0.6158,0.5386,0,0.7625,0,Bayes-M10-med
Matadi,Kongo-Central,2,FALSE,0.0011,8e-4,0.0014,0.0011,296,293,296,0.0011,0.055,296,0.0013,NA,NA,NA,NA,NA,NA,0.2939,0.0014,325,0.1564,0.944,0,0.0753,0,Bayes-M10-med
Djuma,Kwilu,2,FALSE,0.0011,8e-4,0.0014,0.0011,299,296,299,0.0011,0.0546,299,0.0013,NA,NA,NA,NA,NA,NA,0.5256,0.0025,246,0.4826,0.7355,0,0.8842,0,Bayes-M10-med
Yasa Bonga,Kwilu,2,FALSE,0.0011,9e-4,0.0014,0.0011,279,279,280,0.0011,0.0585,279,0.0014,NA,NA,NA,NA,NA,NA,0.4206,0.0022,263,0.3031,0.5328,0,0.8465,0,Bayes-M10-med
Kasaji,Lualaba,2,FALSE,0.0011,8e-4,0.0014,0.0011,291,290,293,0.0011,0.0554,291,0.0013,NA,NA,NA,NA,NA,NA,0.4648,0.0023,258,0.8552,0.4923,0,0.5116,0,Bayes-M10-med
Lualaba,Lualaba,2,FALSE,0.0011,9e-4,0.0014,0.0011,283,282,286,0.0011,0.0569,283,0.0014,NA,NA,NA,NA,NA,NA,0.1404,7e-4,403,0.3552,0.0347,0,0.1718,0,Bayes-M10-med
Boso Manzi,Mongala,2,FALSE,0.0011,8e-4,0.0014,0.0011,297,292,299,0.0011,0.0548,297,0.0013,NA,NA,NA,NA,NA,NA,0.3982,0.0019,278,0.5695,0.2278,0,0.7954,0,Bayes-M10-med
Abuzi,Nord-Ubangi,2,FALSE,0.0011,8e-4,0.0014,0.0011,289,288,298,0.0011,0.0557,289,0.0013,NA,NA,NA,NA,NA,NA,0.7153,0.0035,199,0.9846,0.9054,0,0.971,0,Bayes-M10-med
Bosobolo,Nord-Ubangi,2,FALSE,0.0011,8e-4,0.0014,0.0011,289,288,294,0.0011,0.0559,288,0.0013,NA,NA,NA,NA,NA,NA,0.7148,0.0035,198,0.9363,0.9459,0,0.9768,0,Bayes-M10-med
Mobayi Mbongo,Nord-Ubangi,2,FALSE,0.0011,9e-4,0.0014,0.0011,286,283,289,0.0011,0.0566,286,0.0013,NA,NA,NA,NA,NA,NA,0.5458,0.0027,237,0.9324,0.8166,0,0.4344,0,Bayes-M10-med
Bena Dibele,Sankuru,2,FALSE,0.0011,8e-4,0.0014,0.0011,298,297,298,0.0011,0.0546,298,0.0013,NA,NA,NA,NA,NA,NA,0.4093,0.002,274,0.6216,0.1564,0,0.8591,0,Bayes-M10-med
Bogosenubea,Sud-Ubangi,2,FALSE,0.0011,9e-4,0.0014,0.0011,286,285,287,0.0011,0.0564,287,0.0013,NA,NA,NA,NA,NA,NA,0.4107,0.002,270,0.4981,0.3031,0,0.8417,0,Bayes-M10-med
Libenge,Sud-Ubangi,2,FALSE,0.0011,9e-4,0.0014,0.0011,282,280,283,0.0011,0.0576,282,0.0014,NA,NA,NA,NA,NA,NA,0.3818,0.0019,276,0.6293,0.3591,0,0.5386,0,Bayes-M10-med
Kinkondja,Haut-Lomami,2,FALSE,0.001,8e-4,0.0013,0.001,304,304,305,0.001,0.0518,304,0.0012,NA,NA,NA,NA,NA,NA,0.4889,0.0022,259,0.7278,0.6274,0,0.6004,0,Bayes-M10-med
Kakenge,Kasaï,2,FALSE,0.001,8e-4,0.0013,0.001,303,302,303,0.001,0.0523,303,0.0012,NA,NA,NA,NA,NA,NA,0.4522,0.0021,266,0.5753,0.4788,0,0.7548,0,Bayes-M10-med
Bilomba,Kasaï-Central,2,FALSE,0.001,7e-4,0.0012,0.001,308,307,308,0.001,0.0494,308,0.0012,NA,NA,NA,NA,NA,NA,0.4006,0.0017,290,0.3378,0.4421,0,0.8224,0,Bayes-M10-med
Lubunga (Kasaï-Central),Kasaï-Central,2,FALSE,0.001,7e-4,0.0012,9e-4,310,309,310,0.001,0.0486,310,0.0012,NA,NA,NA,NA,NA,NA,0.4599,0.002,275,0.5637,0.4653,0,0.8108,0,Bayes-M10-med
Kisantu,Kongo-Central,2,FALSE,0.001,7e-4,0.0012,9e-4,309,308,310,0.001,0.0486,309,0.0012,NA,NA,NA,NA,NA,NA,0.418,0.0018,286,0.5039,0.9903,0,0.1776,0,Bayes-M10-med
Masi Manimba,Kwilu,2,FALSE,0.001,8e-4,0.0013,0.001,301,300,301,0.001,0.0534,301,0.0013,NA,NA,NA,NA,NA,NA,0.4281,0.002,272,0.332,0.4961,0,0.8842,0,Bayes-M10-med
Wikong,Lomami,2,FALSE,0.001,8e-4,0.0012,0.001,306,306,307,0.001,0.0497,306,0.0012,NA,NA,NA,NA,NA,NA,0.3663,0.0016,306,0.2529,0.4228,0,0.7896,0,Bayes-M10-med
Bili (Nord-Ubangi),Nord-Ubangi,2,FALSE,0.001,8e-4,0.0013,0.001,305,304,305,0.001,0.0511,305,0.0012,NA,NA,NA,NA,NA,NA,0.7075,0.0032,214,0.9247,0.9189,0,0.9865,0,Bayes-M10-med
Djalo Ndjeka,Sankuru,2,FALSE,0.001,8e-4,0.0013,0.001,300,300,301,0.001,0.0534,300,0.0013,NA,NA,NA,NA,NA,NA,0.3378,0.0016,308,0.3591,0.0695,0,0.9228,0,Bayes-M10-med
Kole,Sankuru,2,FALSE,0.001,8e-4,0.0013,0.001,302,302,303,0.001,0.0524,302,0.0012,NA,NA,NA,NA,NA,NA,0.4802,0.0022,260,0.7761,0.2606,0,0.8842,0,Bayes-M10-med
Ndage,Sud-Ubangi,2,FALSE,0.001,7e-4,0.0012,0.001,307,306,309,0.001,0.0495,307,0.0012,NA,NA,NA,NA,NA,NA,0.3533,0.0015,316,0.3996,0.2761,0,0.7375,0,Bayes-M10-med
Likasi,Haut-Katanga,2,FALSE,9e-4,7e-4,0.0011,9e-4,319,317,320,9e-4,0.0452,319,0.0011,NA,NA,NA,NA,NA,NA,0.1728,7e-4,406,0.112,0.4208,0,0.1583,0,Bayes-M10-med
Mikope,Kasaï,2,FALSE,9e-4,7e-4,0.0011,9e-4,321,321,322,9e-4,0.0443,321,0.0011,NA,NA,NA,NA,NA,NA,0.3996,0.0016,313,0.6776,0.2703,0,0.6506,0,Bayes-M10-med
Lubondaie,Kasaï-Central,2,FALSE,9e-4,7e-4,0.0011,9e-4,322,321,322,9e-4,0.0442,322,0.0011,NA,NA,NA,NA,NA,NA,0.3147,0.0012,343,0.3822,0.1583,0,0.7181,0,Bayes-M10-med
Muanda,Kongo-Central,2,FALSE,9e-4,7e-4,0.0012,9e-4,312,311,313,9e-4,0.0475,312,0.0011,NA,NA,NA,NA,NA,NA,0.4093,0.0017,291,0.6371,1,0,0,0,Bayes-M10-med
Mokala,Kwilu,2,FALSE,9e-4,7e-4,0.0011,9e-4,316,315,317,9e-4,0.0464,316,0.0011,NA,NA,NA,NA,NA,NA,0.5118,0.0021,265,0.4228,0.6718,0,0.9527,0,Bayes-M10-med
Kamiji,Lomami,2,FALSE,9e-4,7e-4,0.0012,9e-4,315,314,316,9e-4,0.0466,315,0.0011,NA,NA,NA,NA,NA,NA,0.2635,0.0011,365,0.3398,0.1293,0,0.5849,0,Bayes-M10-med
Kapanga,Lualaba,2,FALSE,9e-4,7e-4,0.0012,9e-4,313,312,314,9e-4,0.0469,313,0.0011,NA,NA,NA,NA,NA,NA,0.4112,0.0017,296,0.8514,0.3938,0,0.3996,0,Bayes-M10-med
Loko,Nord-Ubangi,2,FALSE,9e-4,7e-4,0.0012,9e-4,311,311,313,9e-4,0.0475,311,0.0011,NA,NA,NA,NA,NA,NA,0.6535,0.0027,235,0.9402,0.9266,0,0.7471,0,Bayes-M10-med
Wasolo,Nord-Ubangi,2,FALSE,9e-4,7e-4,0.0012,9e-4,314,312,316,9e-4,0.0468,314,0.0011,NA,NA,NA,NA,NA,NA,0.5709,0.0023,254,0.5541,0.7413,0,0.9884,0,Bayes-M10-med
Budjala,Sud-Ubangi,2,FALSE,9e-4,7e-4,0.0011,9e-4,317,315,318,9e-4,0.0461,317,0.0011,NA,NA,NA,NA,NA,NA,0.43,0.0017,288,0.5154,0.4035,0,0.8012,0,Bayes-M10-med
Bulu,Sud-Ubangi,2,FALSE,9e-4,7e-4,0.0011,9e-4,320,319,320,9e-4,0.0452,320,0.0011,NA,NA,NA,NA,NA,NA,0.3147,0.0012,341,0.3649,0.1988,0,0.695,0,Bayes-M10-med
Kungu,Sud-Ubangi,2,FALSE,9e-4,7e-4,0.0011,9e-4,318,318,319,9e-4,0.0458,318,0.0011,NA,NA,NA,NA,NA,NA,0.3711,0.0015,321,0.3745,0.3359,0,0.7741,0,Bayes-M10-med
Ingende,Equateur,2,FALSE,8e-4,6e-4,0.001,7e-4,343,340,344,8e-4,0.0384,343,9e-4,NA,NA,NA,NA,NA,NA,0.596,0.002,271,0.9208,0.8571,0,0.6062,0,Bayes-M10-med
Mufunga Sampwe,Haut-Katanga,2,FALSE,8e-4,6e-4,0.0011,8e-4,324,323,324,8e-4,0.0425,324,0.001,NA,NA,NA,NA,NA,NA,0.3774,0.0014,327,0.8185,0.0888,0,0.6023,0,Bayes-M10-med
Kasenga,Haut-Katanga,2,FALSE,8e-4,6e-4,0.001,8e-4,339,338,339,8e-4,0.0389,339,9e-4,NA,NA,NA,NA,NA,NA,0.3953,0.0014,335,0.8166,0.6255,0,0.139,0,Bayes-M10-med
Lwamba,Haut-Lomami,2,FALSE,8e-4,6e-4,0.0011,8e-4,324,323,325,8e-4,0.0425,323,0.001,NA,NA,NA,NA,NA,NA,0.4865,0.0018,282,0.8069,0.6409,0,0.4981,0,Bayes-M10-med
Kayamba,Haut-Lomami,2,FALSE,8e-4,6e-4,0.001,7e-4,342,341,344,8e-4,0.0385,342,9e-4,NA,NA,NA,NA,NA,NA,0.4276,0.0014,323,0.7027,0.4189,0,0.5888,0,Bayes-M10-med
Songa,Haut-Lomami,2,FALSE,8e-4,6e-4,0.001,8e-4,326,325,326,8e-4,0.0419,326,0.001,NA,NA,NA,NA,NA,NA,0.473,0.0017,289,0.9344,0.3533,0,0.6042,0,Bayes-M10-med
Dekese,Kasaï,2,FALSE,8e-4,6e-4,0.001,7e-4,344,341,344,8e-4,0.0384,344,9e-4,NA,NA,NA,NA,NA,NA,0.4633,0.0016,310,0.9189,0.2181,0,0.7162,0,Bayes-M10-med
Mushenge,Kasaï,2,FALSE,8e-4,6e-4,0.001,7e-4,340,338,342,8e-4,0.0387,340,9e-4,NA,NA,NA,NA,NA,NA,0.3229,0.0011,363,0.5946,0.0656,0,0.6313,0,Bayes-M10-med
Kitangwa,Kasaï,2,FALSE,8e-4,6e-4,0.001,8e-4,334,334,335,8e-4,0.0396,334,9e-4,NA,NA,NA,NA,NA,NA,0.3287,0.0011,355,0.6332,0.1062,0,0.5753,0,Bayes-M10-med
Lukula,Kongo-Central,2,FALSE,8e-4,6e-4,0.001,8e-4,337,337,339,8e-4,0.0389,337,9e-4,NA,NA,NA,NA,NA,NA,0.3933,0.0013,336,0.529,0.8745,0,0.1699,0,Bayes-M10-med
Kimpese,Kongo-Central,2,FALSE,8e-4,6e-4,0.001,8e-4,336,336,336,8e-4,0.0391,336,9e-4,NA,NA,NA,NA,NA,NA,0.4947,0.0017,294,0.7896,0.9768,0,0.2124,0,Bayes-M10-med
Bagata,Kwilu,2,FALSE,8e-4,6e-4,0.001,8e-4,332,332,333,8e-4,0.0402,333,0.001,NA,NA,NA,NA,NA,NA,0.5135,0.0018,283,0.6795,0.695,0,0.6795,0,Bayes-M10-med
Bandundu,Kwilu,2,FALSE,8e-4,6e-4,0.001,8e-4,328,328,329,8e-4,0.0411,328,0.001,NA,NA,NA,NA,NA,NA,0.3364,0.0012,345,0.3436,0.751,0,0.251,0,Bayes-M10-med
Kimputu,Kwilu,2,FALSE,8e-4,6e-4,0.001,7e-4,341,341,343,8e-4,0.0385,341,9e-4,NA,NA,NA,NA,NA,NA,0.5039,0.0017,293,0.4923,0.639,0,0.8842,0,Bayes-M10-med
Mosango,Kwilu,2,FALSE,8e-4,6e-4,0.001,8e-4,335,334,335,8e-4,0.0396,335,9e-4,NA,NA,NA,NA,NA,NA,0.515,0.0018,285,0.5463,0.7375,0,0.7761,0,Bayes-M10-med
Pay Kongila,Kwilu,2,FALSE,8e-4,6e-4,0.001,8e-4,330,329,331,8e-4,0.0407,330,0.001,NA,NA,NA,NA,NA,NA,0.4488,0.0016,304,0.5135,0.6467,0,0.6351,0,Bayes-M10-med
Sandoa,Lualaba,2,FALSE,8e-4,6e-4,0.001,8e-4,338,337,340,8e-4,0.0389,338,9e-4,NA,NA,NA,NA,NA,NA,0.5536,0.0019,280,0.9421,0.6815,0,0.5907,0,Bayes-M10-med
Kanzenze,Lualaba,2,FALSE,8e-4,6e-4,0.001,8e-4,332,329,333,8e-4,0.0403,332,0.001,NA,NA,NA,NA,NA,NA,0.2389,8e-4,389,0.6255,0.1429,0,0.1873,0,Bayes-M10-med
Businga,Nord-Ubangi,2,FALSE,8e-4,6e-4,0.0011,8e-4,325,323,327,8e-4,0.0422,325,0.001,NA,NA,NA,NA,NA,NA,0.6781,0.0025,248,0.9286,0.861,0,0.9228,0,Bayes-M10-med
Pania Mutombo,Sankuru,2,FALSE,8e-4,6e-4,0.001,8e-4,327,326,327,8e-4,0.0418,327,0.001,NA,NA,NA,NA,NA,NA,0.4117,0.0015,319,0.7413,0.1236,0,0.7819,0,Bayes-M10-med
Bokonzi,Sud-Ubangi,2,FALSE,8e-4,6e-4,0.001,8e-4,331,330,333,8e-4,0.0404,331,0.001,NA,NA,NA,NA,NA,NA,0.236,8e-4,391,0.4305,0.083,0,0.4305,0,Bayes-M10-med
Boto,Sud-Ubangi,2,FALSE,8e-4,6e-4,0.001,8e-4,329,328,331,8e-4,0.0409,329,0.001,NA,NA,NA,NA,NA,NA,0.3596,0.0013,338,0.3282,0.5174,0,0.5927,0,Bayes-M10-med
Mutena,Kasaï,2,FALSE,7e-4,6e-4,9e-4,7e-4,352,351,352,7e-4,0.0367,352,9e-4,NA,NA,NA,NA,NA,NA,0.2336,8e-4,395,0.334,0.0753,0,0.5251,0,Bayes-M10-med
Bunkonde,Kasaï-Central,2,FALSE,7e-4,6e-4,9e-4,7e-4,346,345,346,7e-4,0.038,346,9e-4,NA,NA,NA,NA,NA,NA,0.3523,0.0012,349,0.4015,0.278,0,0.7297,0,Bayes-M10-med
Mutoto,Kasaï-Central,2,FALSE,7e-4,6e-4,9e-4,7e-4,348,347,348,7e-4,0.0376,347,9e-4,NA,NA,NA,NA,NA,NA,0.3441,0.0011,356,0.4575,0.361,0,0.5579,0,Bayes-M10-med
Ndesha,Kasaï-Central,2,FALSE,7e-4,6e-4,9e-4,7e-4,353,353,353,7e-4,0.0366,353,9e-4,NA,NA,NA,NA,NA,NA,0.2317,7e-4,396,0.1448,0.3456,0,0.4363,0,Bayes-M10-med
Boma,Kongo-Central,2,FALSE,7e-4,6e-4,9e-4,7e-4,351,351,352,7e-4,0.0367,351,9e-4,NA,NA,NA,NA,NA,NA,0.2901,9e-4,377,0.1467,0.9247,0,0.0888,0,Bayes-M10-med
Boko Kivulu,Kongo-Central,2,FALSE,7e-4,5e-4,9e-4,7e-4,356,355,357,7e-4,0.0362,356,9e-4,NA,NA,NA,NA,NA,NA,0.4281,0.0014,332,0.5792,0.9324,0,0.2008,0,Bayes-M10-med
Mbanza Ngungu,Kongo-Central,2,FALSE,7e-4,5e-4,9e-4,7e-4,359,359,360,7e-4,0.0354,359,8e-4,NA,NA,NA,NA,NA,NA,0.3711,0.0012,352,0.3205,0.9749,0,0.1892,0,Bayes-M10-med
Panzi,Kwango,2,FALSE,7e-4,5e-4,8e-4,6e-4,361,361,361,7e-4,0.0333,361,8e-4,NA,NA,NA,NA,NA,NA,0.5236,0.0015,317,0.7548,0.583,0,0.7568,0,Bayes-M10-med
Boko,Kwango,2,FALSE,7e-4,6e-4,9e-4,7e-4,348,347,349,7e-4,0.0375,348,9e-4,NA,NA,NA,NA,NA,NA,0.5121,0.0017,297,0.7336,0.61,0,0.7046,0,Bayes-M10-med
Feshi,Kwango,2,FALSE,7e-4,6e-4,9e-4,7e-4,350,349,350,7e-4,0.0372,350,9e-4,NA,NA,NA,NA,NA,NA,0.5082,0.0017,299,0.7317,0.5425,0,0.7587,0,Bayes-M10-med
Kikongo,Kwilu,2,FALSE,7e-4,5e-4,9e-4,7e-4,357,357,358,7e-4,0.0361,357,9e-4,NA,NA,NA,NA,NA,NA,0.5024,0.0016,307,0.6969,0.6023,0,0.7104,0,Bayes-M10-med
Mungindu,Kwilu,2,FALSE,7e-4,5e-4,9e-4,7e-4,360,359,360,7e-4,0.0352,360,8e-4,NA,NA,NA,NA,NA,NA,0.3818,0.0012,347,0.4691,0.5367,0,0.5212,0,Bayes-M10-med
Dilolo,Lualaba,2,FALSE,7e-4,5e-4,9e-4,7e-4,354,354,355,7e-4,0.0363,354,9e-4,NA,NA,NA,NA,NA,NA,0.3663,0.0012,350,0.8398,0.6197,0,0.0058,0,Bayes-M10-med
Kalamba,Lualaba,2,FALSE,7e-4,5e-4,9e-4,7e-4,355,354,356,7e-4,0.0362,355,9e-4,NA,NA,NA,NA,NA,NA,0.4542,0.0014,322,0.8803,0.2375,0,0.6988,0,Bayes-M10-med
Bongandanga,Mongala,2,FALSE,7e-4,5e-4,9e-4,7e-4,358,356,358,7e-4,0.0361,358,9e-4,NA,NA,NA,NA,NA,NA,0.4228,0.0013,337,0.7587,0.0097,0,0.9228,0,Bayes-M10-med
Boso Mondanda,Mongala,2,FALSE,7e-4,6e-4,9e-4,7e-4,349,347,350,7e-4,0.0374,349,9e-4,NA,NA,NA,NA,NA,NA,0.3716,0.0012,344,0.5869,0.1486,0,0.751,0,Bayes-M10-med
Monkoto,Tshuapa,2,FALSE,7e-4,6e-4,9e-4,7e-4,345,345,346,7e-4,0.0381,345,9e-4,NA,NA,NA,NA,NA,NA,0.5598,0.0019,281,0.9498,0.4054,0,0.8842,0,Bayes-M10-med
Kikula,Haut-Katanga,2,FALSE,6e-4,4e-4,7e-4,6e-4,373,373,374,6e-4,0.0294,373,7e-4,NA,NA,NA,NA,NA,NA,0.0951,2e-4,447,0.1062,0.1139,0,0.1602,0,Bayes-M10-med
Mitwaba,Haut-Katanga,2,FALSE,6e-4,5e-4,8e-4,6e-4,367,366,368,6e-4,0.0313,367,7e-4,NA,NA,NA,NA,NA,NA,0.3528,0.001,373,0.8012,0.0618,0,0.5483,0,Bayes-M10-med
Bulape,Kasaï,2,FALSE,6e-4,5e-4,7e-4,6e-4,372,372,372,6e-4,0.0302,372,7e-4,NA,NA,NA,NA,NA,NA,0.4315,0.0011,354,0.7066,0.1853,0,0.834,0,Bayes-M10-med
Nyanga,Kasaï,2,FALSE,6e-4,5e-4,8e-4,6e-4,371,369,371,6e-4,0.0305,371,7e-4,NA,NA,NA,NA,NA,NA,0.348,9e-4,378,0.4402,0.3803,0,0.5714,0,Bayes-M10-med
Bena Tshadi,Kasaï-Central,2,FALSE,6e-4,4e-4,7e-4,6e-4,375,375,375,6e-4,0.0291,375,7e-4,NA,NA,NA,NA,NA,NA,0.472,0.0012,346,0.6699,0.3784,0,0.8398,0,Bayes-M10-med
Kalomba,Kasaï-Central,2,FALSE,6e-4,4e-4,7e-4,6e-4,376,376,376,6e-4,0.0288,376,7e-4,NA,NA,NA,NA,NA,NA,0.2944,7e-4,397,0.3166,0.1467,0,0.7143,0,Bayes-M10-med
Seke Banza,Kongo-Central,2,FALSE,6e-4,4e-4,7e-4,6e-4,374,373,374,6e-4,0.0294,374,7e-4,NA,NA,NA,NA,NA,NA,0.4513,0.0012,351,0.6351,0.9498,0,0.2201,0,Bayes-M10-med
Kwilu Ngongo,Kongo-Central,2,FALSE,6e-4,5e-4,8e-4,6e-4,364,363,365,6e-4,0.0324,364,8e-4,NA,NA,NA,NA,NA,NA,0.3875,0.0011,362,0.4884,0.8668,0,0.195,0,Bayes-M10-med
Kahemba,Kwango,2,FALSE,6e-4,5e-4,8e-4,6e-4,362,362,362,6e-4,0.0331,362,8e-4,NA,NA,NA,NA,NA,NA,0.5367,0.0016,309,0.8958,0.7278,0,0.5232,0,Bayes-M10-med
Kimbao,Kwango,2,FALSE,6e-4,5e-4,8e-4,6e-4,370,370,370,6e-4,0.0305,370,7e-4,NA,NA,NA,NA,NA,NA,0.5743,0.0015,314,0.7201,0.7181,0,0.8591,0,Bayes-M10-med
Popokabaka,Kwango,2,FALSE,6e-4,4e-4,7e-4,6e-4,377,377,377,6e-4,0.0286,377,7e-4,NA,NA,NA,NA,NA,NA,0.5507,0.0014,329,0.7703,0.7876,0,0.6448,0,Bayes-M10-med
Inongo,Mai-Ndombe,2,FALSE,6e-4,5e-4,8e-4,6e-4,366,366,367,6e-4,0.0313,366,7e-4,NA,NA,NA,NA,NA,NA,0.4952,0.0014,331,0.7645,0.2934,0,0.9228,0,Bayes-M10-med
Bangabola,Sud-Ubangi,2,FALSE,6e-4,5e-4,8e-4,6e-4,363,363,364,6e-4,0.0328,363,8e-4,NA,NA,NA,NA,NA,NA,0.3904,0.0011,361,0.3533,0.3494,0,0.8591,0,Bayes-M10-med
Bominenge,Sud-Ubangi,2,FALSE,6e-4,5e-4,8e-4,6e-4,369,369,371,6e-4,0.0307,369,7e-4,NA,NA,NA,NA,NA,NA,0.3258,9e-4,383,0.2819,0.0985,0,0.9228,0,Bayes-M10-med
Mawuya,Sud-Ubangi,2,FALSE,6e-4,5e-4,8e-4,6e-4,368,367,368,6e-4,0.0312,368,7e-4,NA,NA,NA,NA,NA,NA,0.2654,7e-4,399,0.444,0.2394,0,0.3784,0,Bayes-M10-med
Busanga,Tshuapa,2,FALSE,6e-4,5e-4,8e-4,6e-4,365,364,365,6e-4,0.0323,365,8e-4,NA,NA,NA,NA,NA,NA,0.4452,0.0013,340,0.6602,0.168,0,0.9527,0,Bayes-M10-med
Bikoro,Equateur,2,FALSE,5e-4,4e-4,6e-4,5e-4,388,387,388,5e-4,0.0259,388,6e-4,NA,NA,NA,NA,NA,NA,0.5951,0.0014,334,0.8127,0.8147,0,0.7529,0,Bayes-M10-med
Djombo,Equateur,2,FALSE,5e-4,4e-4,6e-4,5e-4,394,393,394,5e-4,0.0246,394,6e-4,NA,NA,NA,NA,NA,NA,0.6554,0.0014,326,0.917,0.7819,0,0.9228,0,Bayes-M10-med
Makanza,Equateur,2,FALSE,5e-4,4e-4,6e-4,5e-4,390,390,390,5e-4,0.0254,390,6e-4,NA,NA,NA,NA,NA,NA,0.639,0.0014,324,0.9537,0.7954,0,0.8069,0,Bayes-M10-med
Wangata,Equateur,2,FALSE,5e-4,4e-4,7e-4,5e-4,382,381,385,5e-4,0.0266,382,6e-4,NA,NA,NA,NA,NA,NA,0.417,0.001,371,0.2336,0.9865,0,0.4479,0,Bayes-M10-med
Panda,Haut-Katanga,2,FALSE,5e-4,4e-4,7e-4,5e-4,382,382,383,5e-4,0.0266,383,6e-4,NA,NA,NA,NA,NA,NA,0.2027,5e-4,421,0.1622,0.4826,0,0.166,0,Bayes-M10-med
Kafubu,Haut-Katanga,2,FALSE,5e-4,4e-4,7e-4,5e-4,378,378,378,5e-4,0.0279,378,7e-4,NA,NA,NA,NA,NA,NA,0.2104,5e-4,419,0.6042,0.0869,0,0.1506,0,Bayes-M10-med
Kenya,Haut-Katanga,2,FALSE,5e-4,4e-4,6e-4,5e-4,396,396,396,5e-4,0.0235,396,6e-4,NA,NA,NA,NA,NA,NA,0.0569,1e-4,452,0.11,0.0116,0,0.1062,0,Bayes-M10-med
Lukafu,Haut-Katanga,2,FALSE,5e-4,4e-4,7e-4,5e-4,384,383,385,5e-4,0.0264,384,6e-4,NA,NA,NA,NA,NA,NA,0.4015,9e-4,379,0.888,0.3243,0,0.3938,0,Bayes-M10-med
Nsona Mpangu,Kongo-Central,2,FALSE,5e-4,4e-4,6e-4,5e-4,393,392,394,5e-4,0.0248,393,6e-4,NA,NA,NA,NA,NA,NA,0.4165,9e-4,382,0.722,0.7645,0,0.1795,0,Bayes-M10-med
Massa,Kongo-Central,2,FALSE,5e-4,4e-4,6e-4,5e-4,387,385,388,5e-4,0.0261,387,6e-4,NA,NA,NA,NA,NA,NA,0.4223,0.001,374,0.668,0.9208,0,0.1004,0,Bayes-M10-med
Wamba Lwadi,Kwango,2,FALSE,5e-4,4e-4,6e-4,5e-4,395,395,395,5e-4,0.0238,395,6e-4,NA,NA,NA,NA,NA,NA,0.5492,0.0012,353,0.6467,0.8185,0,0.7317,0,Bayes-M10-med
Sia,Kwilu,2,FALSE,5e-4,4e-4,7e-4,5e-4,380,380,380,5e-4,0.0273,380,6e-4,NA,NA,NA,NA,NA,NA,0.3986,0.001,376,0.4151,0.3822,0,0.7973,0,Bayes-M10-med
Kingandu,Kwilu,2,FALSE,5e-4,4e-4,6e-4,5e-4,386,386,386,5e-4,0.0262,386,6e-4,NA,NA,NA,NA,NA,NA,0.4923,0.0011,358,0.7162,0.6583,0,0.5946,0,Bayes-M10-med
Kafakumba,Lualaba,2,FALSE,5e-4,4e-4,7e-4,5e-4,379,379,379,5e-4,0.0276,379,7e-4,NA,NA,NA,NA,NA,NA,0.4648,0.0011,360,0.8687,0.2027,0,0.7876,0,Bayes-M10-med
