health_zone,province,horizon,was_active_before,p_case_invasion,p_case_lo,p_case_hi,p_median,rank_med,rank_lo,rank_hi,mu_forecast,rr_nat,rr_nat_rank,rr01_nat,rr_ituri,rr_ituri_rank,rr_nordkivu,rr_nordkivu_rank,rr_hautuele,rr_hautuele_rank,V,priority,priority_rank,surveillance_gap,healthcare_gap,access_gap,social_vulnerability,healthcare_travel_min,method
Kabongo,Haut-Lomami,2,FALSE,0.0068,0.0052,0.0086,0.0067,159,157,159,0.0068,0.2794,159,0.0103,NA,NA,NA,NA,NA,NA,0.5372,0.0124,111,0.8108,0.778,0,0.5598,0,Bayes-M17-med
Lulingu,Sud-Kivu,2,FALSE,0.0068,0.0052,0.0086,0.0067,158,158,158,0.0068,0.2803,158,0.0103,NA,NA,NA,NA,NA,NA,0.6158,0.0143,105,0.9093,0.8108,0,0.7432,0,Bayes-M17-med
Lusangi,Maniema,2,FALSE,0.0067,0.0052,0.0085,0.0067,160,160,161,0.0067,0.2769,160,0.0102,NA,NA,NA,NA,NA,NA,0.4223,0.0097,131,0.5656,0.2645,0,0.8591,0,Bayes-M17-med
Bumbu,Kinshasa,2,FALSE,0.0066,0.0051,0.0083,0.0066,161,157,167,0.0066,0.272,161,0.01,NA,NA,NA,NA,NA,NA,0.0164,4e-4,457,0.0019,0.029,0,0.0347,0,Bayes-M17-med
Mulumba,Lomami,2,FALSE,0.0066,0.0051,0.0083,0.0065,162,161,162,0.0066,0.2718,162,0.01,NA,NA,NA,NA,NA,NA,0.2587,0.0058,205,0.1834,0.3108,0,0.5405,0,Bayes-M17-med
Minembwe,Sud-Kivu,2,FALSE,0.0066,0.0051,0.0083,0.0065,163,161,163,0.0066,0.2716,163,0.01,NA,NA,NA,NA,NA,NA,0.5198,0.0117,115,0.7181,0.8089,0,0.5521,0,Bayes-M17-med
Luputa,Lomami,2,FALSE,0.0065,0.005,0.0083,0.0065,164,163,164,0.0065,0.269,164,0.0099,NA,NA,NA,NA,NA,NA,0.3431,0.0076,160,0.3301,0.3166,0,0.7259,0,Bayes-M17-med
Kamina,Haut-Lomami,2,FALSE,0.0064,0.0049,0.0082,0.0064,165,164,167,0.0065,0.2656,165,0.0098,NA,NA,NA,NA,NA,NA,0.5164,0.0113,117,0.8301,0.8301,0,0.4054,0,Bayes-M17-med
Tshilenge,Kasaï-Oriental,2,FALSE,0.0064,0.0049,0.0081,0.0064,166,165,166,0.0064,0.2649,166,0.0097,NA,NA,NA,NA,NA,NA,0.2799,0.0061,194,0.1892,0.668,0,0.2625,0,Bayes-M17-med
Mweneditu,Lomami,2,FALSE,0.0064,0.0049,0.0081,0.0064,167,166,168,0.0064,0.2643,167,0.0097,NA,NA,NA,NA,NA,NA,0.2799,0.0061,195,0.166,0.3842,0,0.5695,0,Bayes-M17-med
Idiofa,Kwilu,2,FALSE,0.0063,0.0048,0.008,0.0062,169,169,170,0.0063,0.2587,169,0.0095,NA,NA,NA,NA,NA,NA,0.486,0.0104,124,0.4537,0.749,0,0.7413,0,Bayes-M17-med
Samba,Maniema,2,FALSE,0.0063,0.0048,0.008,0.0063,168,168,170,0.0063,0.26,168,0.0096,NA,NA,NA,NA,NA,NA,0.5179,0.0111,119,0.7529,0.4344,0,0.8842,0,Bayes-M17-med
Ngaba,Kinshasa,2,FALSE,0.0062,0.0048,0.0077,0.0062,171,165,172,0.0062,0.2552,171,0.0094,NA,NA,NA,NA,NA,NA,0.014,3e-4,458,0,0.0058,0,0.0502,0,Bayes-M17-med
Lingomo,Tshuapa,2,FALSE,0.0062,0.0047,0.0079,0.0062,170,168,171,0.0062,0.2557,170,0.0094,NA,NA,NA,NA,NA,NA,0.5627,0.0119,114,0.8263,0.5869,0,0.8378,0,Bayes-M17-med
Kailo,Maniema,2,FALSE,0.006,0.0046,0.0076,0.006,172,171,172,0.006,0.248,172,0.0091,NA,NA,NA,NA,NA,NA,0.4276,0.0088,139,0.832,0.0946,0,0.7838,0,Bayes-M17-med
Tshikapa,Kasaï,2,FALSE,0.0057,0.0044,0.0072,0.0056,175,174,176,0.0057,0.2341,175,0.0086,NA,NA,NA,NA,NA,NA,0.3156,0.0061,196,0.2722,0.6506,0,0.3398,0,Bayes-M17-med
Kabeya Kamwanga,Kasaï-Oriental,2,FALSE,0.0057,0.0044,0.0073,0.0057,173,173,174,0.0058,0.2364,173,0.0087,NA,NA,NA,NA,NA,NA,0.2968,0.0058,206,0.3224,0.3919,0,0.473,0,Bayes-M17-med
Ikela,Tshuapa,2,FALSE,0.0057,0.0043,0.0073,0.0057,174,173,176,0.0057,0.2356,174,0.0087,NA,NA,NA,NA,NA,NA,0.4633,0.009,135,0.8147,0.1795,0,0.8591,0,Bayes-M17-med
Malemba Nkulu,Haut-Lomami,2,FALSE,0.0056,0.0043,0.0071,0.0055,178,177,178,0.0056,0.2295,178,0.0084,NA,NA,NA,NA,NA,NA,0.3895,0.0074,163,0.36870000000000003,0.7664,0,0.4228,0,Bayes-M17-med
Kamwesha,Kasaï,2,FALSE,0.0056,0.0043,0.0071,0.0056,176,175,177,0.0056,0.2315,176,0.0085,NA,NA,NA,NA,NA,NA,0.2732,0.0052,217,0.3456,0.2876,0,0.4595,0,Bayes-M17-med
Mondombe,Tshuapa,2,FALSE,0.0056,0.0042,0.0072,0.0055,177,175,179,0.0056,0.2297,177,0.0084,NA,NA,NA,NA,NA,NA,0.4797,0.0091,134,0.6622,0.3726,0,0.8842,0,Bayes-M17-med
Demba,Kasaï-Central,2,FALSE,0.0055,0.0042,0.0069,0.0054,179,178,179,0.0055,0.225,179,0.0083,NA,NA,NA,NA,NA,NA,0.4117,0.0077,158,0.4653,0.7143,0,0.4672,0,Bayes-M17-med
Kitenge,Haut-Lomami,2,FALSE,0.0054,0.0041,0.0069,0.0054,180,180,181,0.0054,0.223,180,0.0082,NA,NA,NA,NA,NA,NA,0.5729,0.0106,123,0.8668,0.8069,0,0.6178,0,Bayes-M17-med
Yamongili,Mongala,2,FALSE,0.0053,0.004,0.0068,0.0053,181,180,182,0.0053,0.2194,181,0.0081,NA,NA,NA,NA,NA,NA,0.3243,0.0059,202,0.5116,0.3668,0,0.4189,0,Bayes-M17-med
Kaniama,Haut-Lomami,2,FALSE,0.0052,0.004,0.0066,0.0052,183,181,183,0.0052,0.2155,183,0.0079,NA,NA,NA,NA,NA,NA,0.582,0.0104,126,0.8533,0.6622,0,0.8127,0,Bayes-M17-med
Lubao,Lomami,2,FALSE,0.0052,0.004,0.0065,0.0051,184,183,184,0.0052,0.2123,184,0.0078,NA,NA,NA,NA,NA,NA,0.3982,0.007,171,0.6486,0.1525,0,0.7915,0,Bayes-M17-med
Karawa,Nord-Ubangi,2,FALSE,0.0052,0.004,0.0067,0.0052,182,182,185,0.0053,0.2158,182,0.0079,NA,NA,NA,NA,NA,NA,0.6404,0.0114,116,0.7568,0.973,0,0.832,0,Bayes-M17-med
Mikalayi,Kasaï-Central,2,FALSE,0.0051,0.0039,0.0065,0.0051,185,184,185,0.0051,0.2116,185,0.0078,NA,NA,NA,NA,NA,NA,0.3948,0.0069,173,0.4517,0.5811,0,0.5463,0,Bayes-M17-med
Likati,Bas-Uele,2,FALSE,0.005,0.0038,0.0064,0.0049,186,186,189,0.005,0.2048,186,0.0075,NA,NA,NA,NA,NA,NA,0.7124,0.0121,113,0.9942,0.971,0,0.8842,0,Bayes-M17-med
Lusanga,Kwilu,2,FALSE,0.005,0.0038,0.0063,0.0049,187,186,189,0.005,0.204,187,0.0075,NA,NA,NA,NA,NA,NA,0.4242,0.0072,168,0.4382,0.7297,0,0.529,0,Bayes-M17-med
Diulu,Kasaï-Oriental,2,FALSE,0.0049,0.0038,0.0062,0.0049,191,188,191,0.0049,0.2014,191,0.0074,NA,NA,NA,NA,NA,NA,0.2611,0.0044,244,0.0676,0.6448,0,0.332,0,Bayes-M17-med
Lukelenge,Kasaï-Oriental,2,FALSE,0.0049,0.0038,0.0062,0.0049,189,187,190,0.0049,0.2024,189,0.0074,NA,NA,NA,NA,NA,NA,0.2249,0.0038,276,0.0811,0.5,0,0.3185,0,Bayes-M17-med
Bwamanda,Sud-Ubangi,2,FALSE,0.0049,0.0037,0.0063,0.0049,190,188,193,0.0049,0.202,190,0.0074,NA,NA,NA,NA,NA,NA,0.4667,0.0078,156,0.4189,0.7394,0,0.7085,0,Bayes-M17-med
Bokungu,Tshuapa,2,FALSE,0.0049,0.0037,0.0063,0.0049,188,187,190,0.0049,0.2034,188,0.0075,NA,NA,NA,NA,NA,NA,0.49370000000000003,0.0083,143,0.695,0.3571,0,0.9228,0,Bayes-M17-med
Luebo,Kasaï,2,FALSE,0.0048,0.0037,0.0061,0.0048,192,192,192,0.0048,0.1987,192,0.0073,NA,NA,NA,NA,NA,NA,0.4353,0.0072,169,0.5232,0.5116,0,0.7066,0,Bayes-M17-med
Ngandajika,Lomami,2,FALSE,0.0048,0.0037,0.0061,0.0048,193,191,193,0.0048,0.1982,193,0.0073,NA,NA,NA,NA,NA,NA,0.3465,0.0057,210,0.2124,0.4459,0,0.7278,0,Bayes-M17-med
Mweka,Kasaï,2,FALSE,0.0047,0.0036,0.006,0.0047,194,194,195,0.0047,0.1944,194,0.0071,NA,NA,NA,NA,NA,NA,0.5053,0.0081,148,0.4788,0.7239,0,0.8185,0,Bayes-M17-med
Cilundu,Kasaï-Oriental,2,FALSE,0.0047,0.0036,0.006,0.0047,195,194,195,0.0047,0.1943,195,0.0071,NA,NA,NA,NA,NA,NA,0.221,0.0036,287,0.2317,0.3089,0,0.3436,0,Bayes-M17-med
Bena Leka,Kasaï-Central,2,FALSE,0.0046,0.0035,0.0058,0.0045,200,200,201,0.0046,0.1877,200,0.0069,NA,NA,NA,NA,NA,NA,0.4986,0.0077,157,0.6062,0.7162,0,0.6718,0,Bayes-M17-med
Luiza,Kasaï-Central,2,FALSE,0.0046,0.0035,0.0059,0.0046,197,196,197,0.0046,0.1899,196,0.007,NA,NA,NA,NA,NA,NA,0.4218,0.0066,178,0.4807,0.6293,0,0.5772,0,Bayes-M17-med
Vanga,Kwilu,2,FALSE,0.0046,0.0035,0.0059,0.0046,197,196,198,0.0046,0.1899,197,0.007,NA,NA,NA,NA,NA,NA,0.5034,0.0079,154,0.3726,0.8205,0,0.8205,0,Bayes-M17-med
Bulungu,Kwilu,2,FALSE,0.0046,0.0035,0.0058,0.0046,199,198,199,0.0046,0.1896,199,0.007,NA,NA,NA,NA,NA,NA,0.4508,0.0071,170,0.3571,0.6795,0,0.7664,0,Bayes-M17-med
Kabambare,Maniema,2,FALSE,0.0046,0.0035,0.0058,0.0046,198,196,199,0.0046,0.1897,198,0.007,NA,NA,NA,NA,NA,NA,0.3953,0.0062,190,0.8359,0.112,0,0.6332,0,Bayes-M17-med
Masuika,Kasaï-Central,2,FALSE,0.0045,0.0035,0.0057,0.0045,201,201,202,0.0045,0.1861,201,0.0068,NA,NA,NA,NA,NA,NA,0.3885,0.006,200,0.3263,0.5618,0,0.666,0,Bayes-M17-med
Fungurume,Lualaba,2,FALSE,0.0045,0.0034,0.0057,0.0044,203,202,205,0.0045,0.1842,203,0.0068,NA,NA,NA,NA,NA,NA,0.1564,0.0024,355,0.2664,0.1622,0,0.1969,0,Bayes-M17-med
Yalimbongo,Tshopo,2,FALSE,0.0045,0.0034,0.0057,0.0044,205,204,206,0.0045,0.1833,204,0.0067,NA,NA,NA,NA,NA,NA,0.3214,0.0049,222,0.5772,0.0483,0,0.6602,0,Bayes-M17-med
Yalifafu,Tshuapa,2,FALSE,0.0045,0.0034,0.0057,0.0044,202,200,208,0.0045,0.1845,202,0.0068,NA,NA,NA,NA,NA,NA,0.4797,0.0073,164,0.7664,0.2683,0,0.8842,0,Bayes-M17-med
Bibanga,Kasaï-Oriental,2,FALSE,0.0044,0.0034,0.0056,0.0044,204,203,206,0.0045,0.1833,205,0.0067,NA,NA,NA,NA,NA,NA,0.2978,0.0045,236,0.3127,0.4884,0,0.39,0,Bayes-M17-med
Kenge,Kwango,2,FALSE,0.0044,0.0034,0.0056,0.0044,209,207,209,0.0044,0.1814,209,0.0067,NA,NA,NA,NA,NA,NA,0.5574,0.0084,142,0.6139,0.8127,0,0.8031,0,Bayes-M17-med
Lomela,Sankuru,2,FALSE,0.0044,0.0034,0.0056,0.0044,207,202,209,0.0044,0.1826,206,0.0067,NA,NA,NA,NA,NA,NA,0.4759,0.0072,167,0.8456,0.1351,0,0.9228,0,Bayes-M17-med
Tandala,Sud-Ubangi,2,FALSE,0.0044,0.0033,0.0057,0.0044,208,203,210,0.0044,0.182,208,0.0067,NA,NA,NA,NA,NA,NA,0.4078,0.0061,192,0.2741,0.527,0,0.8301,0,Bayes-M17-med
Kansimba,Tanganyika,2,FALSE,0.0044,0.0034,0.0056,0.0044,206,205,208,0.0044,0.1826,207,0.0067,NA,NA,NA,NA,NA,NA,0.5497,0.0083,144,0.9479,0.7741,0,0.4768,0,Bayes-M17-med
Bukama,Haut-Lomami,2,FALSE,0.0043,0.0033,0.0054,0.0042,212,212,212,0.0043,0.1759,212,0.0065,NA,NA,NA,NA,NA,NA,0.4764,0.0069,172,0.7143,0.7625,0,0.4286,0,Bayes-M17-med
Citenge,Kasaï-Oriental,2,FALSE,0.0043,0.0033,0.0055,0.0043,210,209,210,0.0043,0.1781,210,0.0066,NA,NA,NA,NA,NA,NA,0.2321,0.0034,299,0.1583,0.4749,0,0.2954,0,Bayes-M17-med
Kanda Kanda,Lomami,2,FALSE,0.0043,0.0033,0.0054,0.0043,211,211,211,0.0043,0.1766,211,0.0065,NA,NA,NA,NA,NA,NA,0.3012,0.0044,242,0.3185,0.1737,0,0.7124,0,Bayes-M17-med
Kikwit Nord,Kwilu,2,FALSE,0.0042,0.0032,0.0053,0.0042,215,213,217,0.0042,0.1728,215,0.0064,NA,NA,NA,NA,NA,NA,0.2915,0.0042,252,0.1236,0.5405,0,0.5019,0,Bayes-M17-med
Tshofa,Lomami,2,FALSE,0.0042,0.0032,0.0053,0.0042,213,213,215,0.0042,0.1733,213,0.0064,NA,NA,NA,NA,NA,NA,0.4416,0.0063,186,0.6757,0.3514,0,0.7394,0,Bayes-M17-med
Kalenda,Lomami,2,FALSE,0.0042,0.0032,0.0053,0.0042,216,215,216,0.0042,0.1725,216,0.0063,NA,NA,NA,NA,NA,NA,0.2886,0.0041,255,0.388,0.1873,0,0.5792,0,Bayes-M17-med
Kibombo,Maniema,2,FALSE,0.0042,0.0032,0.0053,0.0041,217,217,218,0.0042,0.1718,217,0.0063,NA,NA,NA,NA,NA,NA,0.4614,0.0066,182,0.7452,0.1776,0,0.9228,0,Bayes-M17-med
Katako Kombe,Sankuru,2,FALSE,0.0042,0.0032,0.0053,0.0042,214,213,216,0.0042,0.1732,214,0.0064,NA,NA,NA,NA,NA,NA,0.4703,0.0067,176,0.7857,0.1313,0,0.9643,0,Bayes-M17-med
Pimu,Mongala,2,FALSE,0.0041,0.0031,0.0053,0.0041,218,214,219,0.0041,0.1701,218,0.0063,NA,NA,NA,NA,NA,NA,0.4257,0.006,199,0.583,0.3707,0,0.749,0,Bayes-M17-med
Yakoma,Nord-Ubangi,2,FALSE,0.0041,0.0031,0.0052,0.004,220,219,223,0.0041,0.1674,220,0.0062,NA,NA,NA,NA,NA,NA,0.6641,0.0092,133,0.7124,0.9479,0,0.9961,0,Bayes-M17-med
Itombwe,Sud-Kivu,2,FALSE,0.0041,0.0032,0.0052,0.0041,219,218,220,0.0041,0.1697,219,0.0062,NA,NA,NA,NA,NA,NA,0.5121,0.0072,166,0.8571,0.6737,0,0.5174,0,Bayes-M17-med
Kalonda Ouest,Kasaï,2,FALSE,0.004,0.003,0.005,0.0039,225,225,225,0.004,0.1627,225,0.006,NA,NA,NA,NA,NA,NA,0.2239,0.003,321,0.2915,0.251,0,0.3533,0,Bayes-M17-med
Mukedi,Kwilu,2,FALSE,0.004,0.003,0.0051,0.004,224,222,224,0.004,0.1639,224,0.006,NA,NA,NA,NA,NA,NA,0.4836,0.0066,181,0.5367,0.7066,0,0.6911,0,Bayes-M17-med
Dilala,Lualaba,2,FALSE,0.004,0.0031,0.0051,0.004,223,221,223,0.004,0.1654,223,0.0061,NA,NA,NA,NA,NA,NA,0.1347,0.0018,395,0.1506,0.2548,0,0.1332,0,Bayes-M17-med
Bosondjo,Mongala,2,FALSE,0.004,0.0031,0.0052,0.004,222,221,226,0.004,0.1658,222,0.0061,NA,NA,NA,NA,NA,NA,0.3489,0.0048,225,0.5618,0.1931,0,0.6409,0,Bayes-M17-med
Vanga Kete,Sankuru,2,FALSE,0.004,0.0031,0.0051,0.004,221,220,222,0.0041,0.1665,221,0.0061,NA,NA,NA,NA,NA,NA,0.4503,0.0062,191,0.4672,0.4112,0,0.9228,0,Bayes-M17-med
Miabi,Kasaï-Oriental,2,FALSE,0.0039,0.003,0.005,0.0039,228,226,228,0.0039,0.1615,228,0.0059,NA,NA,NA,NA,NA,NA,0.2838,0.0038,273,0.2297,0.6525,0,0.2529,0,Bayes-M17-med
Gungu,Kwilu,2,FALSE,0.0039,0.003,0.005,0.0039,226,226,228,0.0039,0.162,226,0.006,NA,NA,NA,NA,NA,NA,0.4237,0.0057,211,0.5058,0.6969,0,0.4923,0,Bayes-M17-med
Ludimbi Lukula,Lomami,2,FALSE,0.0039,0.003,0.0049,0.0039,229,228,229,0.0039,0.1608,229,0.0059,NA,NA,NA,NA,NA,NA,0.4513,0.006,198,0.6931,0.3475,0,0.7645,0,Bayes-M17-med
Obokote,Maniema,2,FALSE,0.0039,0.003,0.005,0.0039,227,224,229,0.0039,0.1617,227,0.006,NA,NA,NA,NA,NA,NA,0.3209,0.0043,247,0.7239,0.0328,0,0.527,0,Bayes-M17-med
Mulongo,Haut-Lomami,2,FALSE,0.0038,0.0029,0.0048,0.0038,231,230,232,0.0038,0.1575,231,0.0058,NA,NA,NA,NA,NA,NA,0.4773,0.0062,189,0.7471,0.7703,0,0.3919,0,Bayes-M17-med
Muya,Kasaï-Oriental,2,FALSE,0.0038,0.0029,0.0048,0.0037,234,232,234,0.0038,0.1549,234,0.0057,NA,NA,NA,NA,NA,NA,0.2495,0.0032,308,0.0753,0.5888,0,0.334,0,Bayes-M17-med
Koshibanda,Kwilu,2,FALSE,0.0038,0.0029,0.0048,0.0037,233,233,234,0.0038,0.1552,233,0.0057,NA,NA,NA,NA,NA,NA,0.4913,0.0063,187,0.5193,0.6757,0,0.7703,0,Bayes-M17-med
Binga,Mongala,2,FALSE,0.0038,0.0029,0.0049,0.0038,232,230,237,0.0038,0.1567,232,0.0058,NA,NA,NA,NA,NA,NA,0.3306,0.0043,248,0.4749,0.249,0,0.5985,0,Bayes-M17-med
Omendjadi,Sankuru,2,FALSE,0.0038,0.0029,0.0049,0.0038,231,230,231,0.0038,0.1575,230,0.0058,NA,NA,NA,NA,NA,NA,0.4262,0.0056,214,0.5502,0.2317,0,0.9228,0,Bayes-M17-med
Luambo,Kasaï-Central,2,FALSE,0.0037,0.0028,0.0046,0.0036,242,242,243,0.0037,0.1505,242,0.0055,NA,NA,NA,NA,NA,NA,0.3769,0.0047,229,0.5347,0.5656,0,0.4073,0,Bayes-M17-med
Bipemba,Kasaï-Oriental,2,FALSE,0.0037,0.0028,0.0047,0.0037,237,235,240,0.0037,0.1528,237,0.0056,NA,NA,NA,NA,NA,NA,0.1544,0.002,390,0.0618,0.2201,0,0.3359,0,Bayes-M17-med
Lubilanji,Kasaï-Oriental,2,FALSE,0.0037,0.0029,0.0047,0.0037,235,232,237,0.0037,0.154,235,0.0057,NA,NA,NA,NA,NA,NA,0.1694,0.0022,374,0.0347,0.3398,0,0.3031,0,Bayes-M17-med
Tshishimbi,Kasaï-Oriental,2,FALSE,0.0037,0.0028,0.0047,0.0037,238,236,241,0.0037,0.1523,238,0.0056,NA,NA,NA,NA,NA,NA,0.1742,0.0022,369,0.1795,0.2471,0,0.2703,0,Bayes-M17-med
Kalambayi Kabanga,Lomami,2,FALSE,0.0037,0.0028,0.0047,0.0037,239,238,239,0.0037,0.152,239,0.0056,NA,NA,NA,NA,NA,NA,0.3132,0.0039,263,0.4556,0.1602,0,0.6371,0,Bayes-M17-med
Ototo,Sankuru,2,FALSE,0.0037,0.0028,0.0047,0.0036,240,238,241,0.0037,0.1514,240,0.0056,NA,NA,NA,NA,NA,NA,0.4561,0.0057,209,0.5386,0.3629,0,0.9228,0,Bayes-M17-med
Libenge,Sud-Ubangi,2,FALSE,0.0037,0.0028,0.0047,0.0036,241,235,246,0.0037,0.151,241,0.0056,NA,NA,NA,NA,NA,NA,0.3818,0.0048,226,0.6293,0.3591,0,0.5386,0,Bayes-M17-med
Ankoro,Tanganyika,2,FALSE,0.0037,0.0028,0.0047,0.0037,236,236,237,0.0037,0.1529,236,0.0056,NA,NA,NA,NA,NA,NA,0.6047,0.0077,159,0.9266,0.8282,0,0.6641,0,Bayes-M17-med
Tshikaji,Kasaï-Central,2,FALSE,0.0036,0.0027,0.0045,0.0035,246,245,249,0.0036,0.1472,246,0.0054,NA,NA,NA,NA,NA,NA,0.3195,0.0039,267,0.1873,0.5849,0,0.5058,0,Bayes-M17-med
Dibindi,Kasaï-Oriental,2,FALSE,0.0036,0.0028,0.0046,0.0036,244,242,244,0.0036,0.1493,244,0.0055,NA,NA,NA,NA,NA,NA,0.1617,0.002,385,0.0386,0.2954,0,0.3127,0,Bayes-M17-med
Mpokolo,Kasaï-Oriental,2,FALSE,0.0036,0.0028,0.0046,0.0036,243,240,243,0.0037,0.1502,243,0.0055,NA,NA,NA,NA,NA,NA,0.2901,0.0036,283,0.1255,0.6873,0,0.3475,0,Bayes-M17-med
Kamana,Lomami,2,FALSE,0.0036,0.0027,0.0045,0.0036,245,244,247,0.0036,0.1475,245,0.0054,NA,NA,NA,NA,NA,NA,0.2944,0.0036,284,0.5309,0.0174,0,0.6293,0,Bayes-M17-med
Monga,Bas-Uele,2,FALSE,0.0035,0.0027,0.0045,0.0035,252,245,258,0.0035,0.1448,252,0.0053,NA,NA,NA,NA,NA,NA,0.7336,0.0088,137,0.9826,0.9672,0,0.9846,0,Bayes-M17-med
Basankusu,Equateur,2,FALSE,0.0035,0.0026,0.0044,0.0034,260,256,267,0.0035,0.1423,260,0.0052,NA,NA,NA,NA,NA,NA,0.6844,0.0081,150,0.9517,0.8629,0,0.9228,0,Bayes-M17-med
Bolomba,Equateur,2,FALSE,0.0035,0.0026,0.0045,0.0035,257,250,262,0.0035,0.1435,257,0.0053,NA,NA,NA,NA,NA,NA,0.6163,0.0073,165,0.9575,0.8533,0,0.6544,0,Bayes-M17-med
Kampemba,Haut-Katanga,2,FALSE,0.0035,0.0027,0.0045,0.0035,248,247,254,0.0036,0.1459,248,0.0054,NA,NA,NA,NA,NA,NA,0.0531,6e-4,450,0.0598,0.0367,0,0.1158,0,Bayes-M17-med
Kabondo Dianda,Haut-Lomami,2,FALSE,0.0035,0.0027,0.0045,0.0035,248,247,252,0.0036,0.146,247,0.0054,NA,NA,NA,NA,NA,NA,0.4107,0.005,218,0.5888,0.5714,0,0.4826,0,Bayes-M17-med
Kansele,Kasaï-Oriental,2,FALSE,0.0035,0.0027,0.0044,0.0034,259,254,265,0.0035,0.1428,259,0.0053,NA,NA,NA,NA,NA,NA,0.2437,0.0029,328,0.0541,0.5965,0,0.3243,0,Bayes-M17-med
Matadi,Kongo-Central,2,FALSE,0.0035,0.0027,0.0045,0.0035,250,250,255,0.0035,0.1451,250,0.0053,NA,NA,NA,NA,NA,NA,0.2939,0.0035,290,0.1564,0.944,0,0.0753,0,Bayes-M17-med
Ipamu,Kwilu,2,FALSE,0.0035,0.0027,0.0045,0.0035,249,248,251,0.0036,0.1459,249,0.0054,NA,NA,NA,NA,NA,NA,0.5454,0.0066,180,0.4903,0.7683,0,0.9228,0,Bayes-M17-med
Alunguli,Maniema,2,FALSE,0.0035,0.0027,0.0044,0.0035,258,252,263,0.0035,0.1431,258,0.0053,NA,NA,NA,NA,NA,NA,0.3132,0.0037,280,0.1737,0.195,0,0.8842,0,Bayes-M17-med
Gbadolite,Nord-Ubangi,2,FALSE,0.0035,0.0026,0.0044,0.0034,261,257,267,0.0035,0.1423,261,0.0052,NA,NA,NA,NA,NA,NA,0.5183,0.0061,197,0.7915,0.9653,0,0.3166,0,Bayes-M17-med
Dikungu,Sankuru,2,FALSE,0.0035,0.0027,0.0045,0.0035,252,250,257,0.0035,0.1449,251,0.0053,NA,NA,NA,NA,NA,NA,0.3779,0.0045,235,0.4865,0.1409,0,0.8842,0,Bayes-M17-med
Minga,Sankuru,2,FALSE,0.0035,0.0027,0.0044,0.0035,255,253,259,0.0035,0.1443,254,0.0053,NA,NA,NA,NA,NA,NA,0.5347,0.0064,185,0.7838,0.471,0,0.8842,0,Bayes-M17-med
Tshumbe,Sankuru,2,FALSE,0.0035,0.0027,0.0045,0.0035,253,251,258,0.0035,0.1448,253,0.0053,NA,NA,NA,NA,NA,NA,0.3907,0.0047,230,0.5444,0.1718,0,0.8465,0,Bayes-M17-med
Bogosenubea,Sud-Ubangi,2,FALSE,0.0035,0.0027,0.0045,0.0035,254,248,260,0.0035,0.1443,255,0.0053,NA,NA,NA,NA,NA,NA,0.4107,0.0049,219,0.4981,0.3031,0,0.8417,0,Bayes-M17-med
Mompono,Tshuapa,2,FALSE,0.0035,0.0027,0.0045,0.0035,256,247,261,0.0035,0.1442,256,0.0053,NA,NA,NA,NA,NA,NA,0.5598,0.0067,177,0.8089,0.6042,0,0.8263,0,Bayes-M17-med
Bili (Bas-Uele),Bas-Uele,2,FALSE,0.0034,0.0026,0.0044,0.0034,266,260,272,0.0034,0.1403,266,0.0052,NA,NA,NA,NA,NA,NA,0.6926,0.008,151,0.9981,0.7992,0,0.973,0,Bayes-M17-med
Sakania,Haut-Katanga,2,FALSE,0.0034,0.0026,0.0044,0.0034,262,259,263,0.0034,0.1418,263,0.0052,NA,NA,NA,NA,NA,NA,0.2775,0.0033,307,0.7375,0.2355,0,0.1371,0,Bayes-M17-med
Mukanga,Haut-Lomami,2,FALSE,0.0034,0.0026,0.0043,0.0033,270,269,272,0.0034,0.1381,270,0.0051,NA,NA,NA,NA,NA,NA,0.4739,0.0054,215,0.6853,0.6911,0,0.5193,0,Bayes-M17-med
Kanzala,Kasaï,2,FALSE,0.0034,0.0026,0.0043,0.0034,265,257,267,0.0034,0.1407,265,0.0052,NA,NA,NA,NA,NA,NA,0.2046,0.0024,354,0.168,0.3127,0,0.3378,0,Bayes-M17-med
Dibaya,Kasaï-Central,2,FALSE,0.0034,0.0026,0.0043,0.0034,268,266,269,0.0034,0.1391,268,0.0051,NA,NA,NA,NA,NA,NA,0.3325,0.0038,270,0.3147,0.4479,0,0.5676,0,Bayes-M17-med
Ndekesha,Kasaï-Central,2,FALSE,0.0034,0.0026,0.0044,0.0034,262,256,265,0.0035,0.142,262,0.0052,NA,NA,NA,NA,NA,NA,0.4059,0.0048,227,0.4768,0.4498,0,0.6969,0,Bayes-M17-med
Kikwit Sud,Kwilu,2,FALSE,0.0034,0.0026,0.0043,0.0033,269,265,273,0.0034,0.1386,269,0.0051,NA,NA,NA,NA,NA,NA,0.3282,0.0038,275,0.1313,0.7008,0,0.4807,0,Bayes-M17-med
Lowa,Tshopo,2,FALSE,0.0034,0.0026,0.0043,0.0034,267,263,267,0.0034,0.1401,267,0.0052,NA,NA,NA,NA,NA,NA,0.4073,0.0047,228,0.8938,0.0598,0,0.6757,0,Bayes-M17-med
Basali,Tshopo,2,FALSE,0.0034,0.0026,0.0044,0.0034,264,259,266,0.0034,0.1416,264,0.0052,NA,NA,NA,NA,NA,NA,0.3779,0.0044,241,0.834,0.0251,0,0.6525,0,Bayes-M17-med
